,contractor_id,plan_name,primary_trade,ladder_use,scaffolds,confined_space,aerial_lift,cpr_training,excavation,fall_protection,investigation_prgm,fatality_2017,fatality_2018,restricted_day_17,restricted_day_18,lost_days_17,lost_days_18,recordable_17,recordable_18,work_hours_17,work_hours_18,emr_17,emr_18,flame_spark_activity,hoisting_rigging_eq,live_electrical_component,electrical_component,safety_health_program,safety_manager,emp_involvement_plan,emp_performance_evalution,osha_citation,fatality_2019,restricted_day_19,lost_days_19,recordable_19,dart_17,dart_18,dart_19,days_away_cases_17,days_away_cases_18,days_away_cases_19
9361,9362,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9362,9363,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9363,9364,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9364,9365,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9365,9366,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9366,9367,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9367,9368,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9368,9369,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9369,9370,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9370,9371,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9371,9372,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9372,9373,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9373,9374,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9374,9375,1,227,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
9375,9376,1,118,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24000,24000,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
9376,9377,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9377,9378,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9378,9379,1,227,3,3,3,3,3,2,2,2,0,0,0,0,9,90,1,2,86000,82000,0,0,2,2,2,0,2,1,2,2,1,0,0,0,0,1,2,0,0,0,0
9379,9380,1,227,3,1,1,3,1,1,2,2,0,0,0,0,0,13,1,10,282117,320964,1,1,3,3,3,3,2,2,2,2,1,0,11,0,4,0,8,2,0,0,0
9380,9381,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9381,9382,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9382,9383,1,227,3,3,1,1,3,1,2,2,0,0,0,0,104,0,1,0,80000,0,0,0,3,3,1,1,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0
9383,9384,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,56323,0,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9384,9385,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9385,9386,1,227,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,144000,416000,0,0,3,1,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9386,9387,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9387,9388,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9388,9389,1,227,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9389,9390,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9390,9391,1,227,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9391,9392,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9392,9393,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9393,9394,1,227,3,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9394,9395,1,97,1,1,1,1,3,1,2,2,0,0,0,0,0,0,0,0,11245,14494,1,1,1,1,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9395,9396,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9396,9397,1,227,3,2,3,3,3,3,2,2,0,0,0,0,0,2,0,3,173166,172350,0,0,3,3,2,3,2,1,2,2,1,0,0,279,6,0,2,3,0,0,0
9397,9398,1,227,3,2,3,3,3,1,2,2,0,0,280,280,50,0,7,0,334010,0,0,0,3,3,2,3,2,2,2,2,1,0,0,0,0,5,0,0,0,0,0
9398,9399,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,9400,1,227,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,15680,0,1,0,2,2,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9400,9401,1,66,3,3,1,3,3,3,2,2,0,0,0,0,0,0,0,0,4000,4000,1,1,1,1,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9401,9402,1,27,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,91771,0,1,0,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
9402,9403,1,227,3,3,3,3,3,3,2,2,0,0,204,204,0,0,4,0,105473,0,0,0,3,3,1,3,2,2,2,1,2,0,0,0,0,3,0,0,0,0,0
9403,9404,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,9405,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9405,9406,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9406,9407,1,227,3,3,3,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9407,9408,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408,9409,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9409,9410,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,9411,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9411,9412,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9412,9413,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9413,9414,1,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,9415,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9415,9416,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9416,9417,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9417,9418,1,69,3,3,3,1,3,1,2,2,0,0,0,0,0,0,2,0,115510,139059,0,1,1,1,1,3,2,1,2,1,1,0,0,5,2,0,0,1,0,0,0
9418,9419,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9419,9420,1,227,3,3,2,3,1,3,2,1,0,0,0,0,0,0,0,0,9017,0,0,0,3,3,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9420,9421,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421,9422,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9422,9423,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9423,9424,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9424,9425,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,416805,682500,0,0,0,0,0,0,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0
9425,9426,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9426,9427,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,9428,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9428,9429,1,291,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9429,9430,0,227,3,3,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
9430,9431,0,227,3,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9431,9432,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9432,9433,1,195,3,3,1,3,3,3,2,2,0,0,0,0,28,0,2,1,48929,55448,0,0,1,3,1,3,2,1,2,2,2,0,0,0,1,1,0,0,0,0,0
9433,9434,0,227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2080,2080,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9434,9435,1,227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18572,31500,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0
9435,9436,1,73,3,3,3,3,3,3,2,2,0,0,69,69,0,0,2,1,100628,122910,1,0,3,3,1,3,2,2,2,1,1,0,0,0,1,2,0,0,0,0,0
9436,9437,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,112858,148292,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0
9437,9438,0,227,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
9438,9439,0,140,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2496,2496,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9439,9440,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9440,9441,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9441,9442,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,9443,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9443,9444,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9444,9445,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9445,9446,1,258,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,147680,187200,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0
9446,9447,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9447,9448,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
9448,9449,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9449,9450,1,140,0,0,0,0,0,0,0,2,0,0,0,0,8,84,4,5,226726,252098,0,0,0,0,0,0,1,2,2,1,1,0,7,1,3,4,2,2,0,0,0
9450,9451,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9451,9452,1,227,3,3,3,3,3,3,2,2,0,0,534,534,10,280,17,32,1941543,2900821,0,0,3,3,3,3,2,2,2,2,1,0,569,248,22,10,14,10,0,0,0
9452,9453,1,227,3,2,2,2,3,1,1,2,0,0,0,0,0,0,0,0,104000,0,0,0,2,2,2,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0
9453,9454,0,272,3,2,2,3,1,3,2,1,0,0,0,0,0,0,0,0,7300,7500,0,0,3,3,2,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9454,9455,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9455,9456,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9456,9457,1,79,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,25771,0,0,0,2,3,2,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
9457,9458,1,227,3,3,1,3,3,1,2,1,0,0,0,0,0,0,0,0,165750,156549,0,0,3,3,1,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0
9458,9459,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,3630,0,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9459,9460,1,140,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41600,41600,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9460,9461,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9461,9462,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9462,9463,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9463,9464,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9464,9465,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1176000,1176000,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9465,9466,0,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,728000,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9466,9467,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9467,9468,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9468,9469,0,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
9469,9470,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9470,9471,1,227,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,165750,156549,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9471,9472,1,291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,190091,183902,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
9472,9473,1,141,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,3,196640,191180,0,0,0,0,0,0,2,1,1,2,1,0,0,0,4,0,1,0,0,0,0
9473,9474,1,227,0,0,0,0,0,0,0,2,0,0,98,98,8,1,13,2,331532,185594,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,9,2,0,0,0,0
9474,9475,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22817,0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9475,9476,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9476,9477,0,227,3,3,2,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9477,9478,1,141,3,3,3,3,3,1,2,2,0,0,0,0,0,1,0,0,39116,41196,0,0,2,2,3,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9478,9479,1,76,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,308878,348006,0,0,3,3,3,3,2,2,2,2,1,0,43,0,6,0,0,2,0,0,0
9479,9480,1,227,3,2,3,2,3,3,2,2,0,0,369,369,19,0,11,0,185480,0,0,0,3,3,1,3,2,2,1,1,2,0,0,0,0,10,0,0,0,0,0
9480,9481,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,107244,101805,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
9481,9482,1,118,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,1,491198,503079,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0
9482,9483,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,107283,123640,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9483,9484,1,227,2,2,2,2,1,2,1,1,0,0,0,0,0,10,0,0,17500,20000,0,0,2,2,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0
9484,9485,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9485,9486,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9486,9487,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9487,9488,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9488,9489,1,115,3,3,3,2,3,1,2,2,0,0,0,0,0,0,0,0,145867,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9489,9490,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,180,0,1,67724,70601,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0
9490,9491,1,227,3,3,2,3,3,2,2,2,0,0,0,0,539,0,3,0,151394,0,0,0,3,3,1,3,2,1,1,1,1,0,0,0,0,3,0,0,0,0,0
9491,9492,1,275,3,1,1,1,3,1,2,2,0,0,0,0,0,136,0,2,105460,118510,1,1,1,3,3,1,2,2,2,2,1,0,14,14,1,0,2,1,0,0,0
9492,9493,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9493,9494,1,96,3,3,1,3,3,3,2,2,0,0,0,0,0,0,0,0,23614,0,0,0,1,1,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
9494,9495,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9495,9496,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9496,9497,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9497,9498,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9498,9499,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,9500,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
9500,9501,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9501,9502,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9502,9503,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9503,9504,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9504,9505,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9505,9506,1,227,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,113256,162240,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0
9506,9507,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9507,9508,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9508,9509,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9509,9510,1,227,3,3,1,3,1,3,2,2,0,0,0,0,32,0,2,0,28064,26407,1,1,3,3,3,3,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0
9510,9511,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9511,9512,0,82,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
9512,9513,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9513,9514,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9514,9515,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
