contractor_id,trade_id,total
13272,1351,
211,287,77
13274,531,
13274,531,
13274,531,
13274,531,
13274,531,
13274,531,
13275,71,92
13277,173,
13278,2,
13278,2,
13279,728,66.78
13311,2,
13279,728,66.78
13281,1111,
13282,2,
13283,980,49.47
13283,980,49.47
13283,980,49.47
13283,980,49.47
13283,980,49.47
13283,980,49.47
13283,980,49.47
13283,980,49.47
13284,638,
13285,1351,100
13286,1351,100
13287,173,
13288,173,91.64
13288,216,88.64
13288,1012,84.64
13289,1325,
13290,112,
13290,112,
13290,112,
13290,173,
13290,173,
13290,173,
13290,935,
13290,935,
13290,935,
13290,1012,
13290,1012,
13290,1012,
13290,1054,
13290,1054,
13290,1054,
13291,492,
13291,935,
13291,1012,
13294,216,94.33
13295,15,92.94
13297,728,
13297,728,
13297,728,
13298,1351,100
13299,935,
72,301,80.55
13301,440,84.94
72,302,80.55
13303,287,
13303,288,
13303,289,
13304,980,
13306,656,88.94
13306,662,88.94
13307,440,
13308,114,
13309,244,
13311,440,
13311,588,
13311,638,
13311,728,
13311,845,
13312,1230,42
13313,2,
13313,2,
13313,112,
13313,112,
13313,173,
13313,173,
13313,216,
13313,216,
13313,244,
13313,244,
13313,287,
13313,287,
13313,328,
13313,328,
13313,385,
13313,385,
13313,440,
13313,440,
13313,492,
13313,492,
13313,531,
13313,531,
13313,588,
13313,588,
13313,638,
13313,638,
13313,673,
13313,673,
13313,709,
13313,709,
13313,728,
13313,728,
13313,760,
13313,760,
13313,811,
13313,811,
13313,845,
13313,845,
13313,878,
13313,878,
13313,903,
13313,903,
13313,935,
13313,935,
13313,1012,
13313,1012,
13313,1083,
13313,1083,
13313,1111,
13313,1111,
13313,1197,
13313,1197,
13313,1325,
13313,1325,
13313,1351,
13313,1351,
13315,845,61.55
13315,846,61.55
13315,847,61.55
13315,854,61.55
13315,872,61.55
13316,9,
13316,11,
13316,13,
13316,935,
13316,1012,
13317,132,
13317,213,
13318,385,
13318,386,
13318,403,
13318,410,
13319,440,
13319,440,
13319,440,
13319,440,
13319,440,
13319,440,
13321,179,
13322,1163,93.24
13323,51,
13324,2,50.29
13325,531,
13326,409,
13326,429,
13326,435,
13327,11,
13328,811,
13329,845,97
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,114,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,115,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,116,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,121,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,122,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,123,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,124,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,125,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,127,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,168,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,169,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13330,170,
13332,492,88.61
13333,492,
13334,385,
13334,385,
13335,1351,100
13336,1325,
13338,216,
13339,935,
13339,1163,
13340,531,
13340,1054,
13341,1083,
13341,1083,
13341,1083,
13342,761,
13342,762,
13342,766,
13342,772,
13342,781,
13342,785,
13342,793,
13342,799,
13342,806,
13343,638,98
13343,638,98
13343,638,98
13344,709,92.47
13344,709,92.47
13346,760,
13347,760,
13348,440,
13349,1054,
13349,1072,
13350,728,88
13350,729,88
13350,731,88
13350,737,88
13350,744,88
13350,751,88
13350,754,88
13350,760,88
13350,761,88
13350,766,88
13381,492,
13350,772,88
13350,781,88
13350,785,88
13350,793,88
13350,799,88
13350,806,88
13351,451,
13351,464,
13352,492,96
13353,2,
13353,173,
13353,216,
13353,638,
13353,935,
13354,440,
13355,638,
13357,440,
13359,638,
13361,440,
13362,429,
13363,980,
13364,531,92
13365,492,
13366,845,
13367,2,
13367,112,
13367,173,
13367,216,
13367,244,
13367,287,
13367,328,
13367,385,
13367,440,
13367,492,
13367,531,
13367,588,
13367,638,
13367,673,
13367,709,
13367,728,
13367,760,
13367,845,
13367,878,
13367,903,
13367,935,
13367,980,
13367,1012,
13368,2,
13369,638,81.62
13370,845,
13371,11,56
13372,173,86
13374,83,
13375,492,
13376,19,76.61
13377,1351,100
13378,525,67.96
13380,531,
13380,878,
13381,492,
13381,492,
13381,492,
13381,492,
13381,638,
13381,638,
13381,638,
13381,638,
13381,638,
13381,1012,
13381,1012,
13381,1012,
13381,1012,
13381,1012,
13382,13,76
72,302,80.55
13383,811,
13384,2,
13385,980,
13386,216,
13387,2,87.06
13389,173,
13389,174,
13389,175,
13389,178,
13389,184,
13389,194,
13389,200,
13389,205,
13389,210,
13389,213,
13389,1013,
13389,1019,
13389,1025,
13389,1041,
13389,1050,
13390,173,
13391,271,
13392,847,83.41
13392,854,83.41
13393,216,
13393,638,
13394,492,79
13395,1012,83
13398,13,53
13399,878,
13400,760,
13400,761,
13401,1012,
13402,244,
13402,287,
13403,492,
13404,845,
13406,492,
13407,854,
13408,492,
13408,1012,
13410,173,
13410,216,
13410,244,
13410,329,
13410,355,
13410,381,
13410,385,
13410,403,
13410,521,
13410,532,
13410,538,
13411,845,
13411,903,
13396,7,
13411,1325,
13412,15,73
13413,878,
13414,2,91.9
13415,329,
13415,339,
13415,375,
13415,381,
13418,173,22.41
13419,86,88.89
13420,492,
13421,429,54
13422,13,79
13423,173,
13423,638,
13423,935,
13423,1012,
13423,1054,
13423,1083,
13424,1012,61
13425,811,83.47
13425,878,83.47
13425,903,83.47
13426,150,89.47
13426,150,89.47
13428,173,79
13429,531,
13430,1351,100
13431,131,
13432,1325,83.86
13432,1335,83.86
13437,728,93.47
13435,709,
13439,638,
13440,173,
13440,1351,
13441,244,
13442,728,
13443,346,83
13444,2,
13445,638,
13446,2,
13447,845,
13448,244,
13448,385,
13449,84,
13449,86,
13449,89,
13449,91,
13449,93,
13450,638,
13451,2,
13451,2,
13451,2,
13451,2,
13451,2,
13451,2,
13451,2,
13451,2,
13451,638,
13451,638,
13451,638,
13451,638,
72,302,80.55
72,302,80.55
13547,120,
72,302,80.55
72,302,80.55
13451,638,
13451,638,
13451,638,
13451,638,
13452,2,
13452,112,
13452,173,
13452,216,
13452,244,
13452,287,
13452,328,
13452,385,
13452,440,
13452,492,
13452,531,
13452,588,
13452,638,
13452,673,
13452,709,
13452,728,
13452,760,
13452,811,
13452,878,
13452,903,
13452,935,
13452,980,
13452,1012,
13453,15,
13453,1351,
13454,878,
13454,879,
13454,884,
13454,896,
13454,897,
13454,898,
13454,899,
13454,912,
13454,913,
13454,914,
13454,915,
13454,916,
13455,1012,
13456,430,
13457,2,
13458,492,85
13459,492,77
13460,728,91.47
13461,2,
72,302,80.55
13463,173,
13463,174,
13463,178,
13463,180,
13463,182,
13463,183,
13463,328,
13463,331,
13463,333,
13463,337,
13463,361,
13463,381,
13463,382,
13463,383,
13463,384,
13463,440,
13463,471,
13463,490,
13463,491,
13465,1072,68.59
13468,492,
13468,1351,
13469,114,78.94
13469,114,78.94
16809,961,
13469,114,78.94
13469,114,78.94
13469,114,78.94
13469,114,78.94
13469,114,78.94
13469,114,78.94
13469,1351,78.94
13469,1351,78.94
13469,1351,78.94
13469,1351,78.94
13469,1351,78.94
13469,1351,78.94
13469,1351,78.94
13469,1351,78.94
13470,1351,100
13472,2,
13473,173,80.24
13473,173,80.24
13473,173,80.24
13473,173,80.24
13473,173,80.24
13473,173,80.24
13473,173,80.24
13473,173,80.24
13473,216,80.24
13473,216,80.24
13473,216,80.24
13473,216,80.24
13473,216,80.24
13473,216,80.24
13473,216,80.24
13473,216,80.24
13473,244,80.24
13473,244,80.24
13473,244,80.24
13473,244,80.24
13473,244,80.24
13473,244,80.24
13473,244,80.24
13473,244,80.24
13473,328,80.24
13473,328,80.24
13473,328,80.24
13473,328,80.24
13473,328,80.24
13473,328,80.24
13473,328,80.24
13473,328,80.24
13473,385,80.24
13473,385,80.24
13473,385,80.24
13473,385,80.24
13473,385,80.24
13473,385,80.24
13473,385,80.24
13473,385,80.24
13473,440,80.24
13473,440,80.24
13473,440,80.24
13473,440,80.24
13473,440,80.24
13473,440,80.24
13473,440,80.24
13473,440,80.24
13474,2,
13476,709,
13478,492,46
13479,13,64
13481,2,
13481,112,
13481,440,
13481,638,
13482,638,
13483,492,87.24
13484,440,
13484,440,
13484,440,
13484,440,
13484,440,
13484,440,
13484,440,
13484,492,
13484,492,
13484,492,
13484,492,
13484,492,
13484,492,
13484,492,
13484,638,
13484,638,
13484,638,
13484,638,
13484,638,
13484,638,
13484,638,
13485,173,
13485,638,
13486,173,
13487,287,
13488,440,54.45
13488,440,54.45
13488,440,54.45
13488,440,54.45
13488,440,54.45
13488,440,54.45
13488,440,54.45
13488,492,47.45
13488,492,47.45
13488,492,47.45
13547,120,
13477,638,99
13488,492,47.45
13488,492,47.45
13488,492,47.45
13488,492,47.45
13488,500,47.45
13488,500,47.45
13488,500,47.45
13488,500,47.45
13488,500,47.45
13488,500,47.45
13488,500,47.45
13488,525,53.45
13488,525,53.45
13488,525,53.45
13488,525,53.45
13488,525,53.45
13488,525,53.45
13488,525,53.45
13488,531,53.45
13488,531,53.45
13488,531,53.45
13488,531,53.45
13488,531,53.45
13488,531,53.45
13488,531,53.45
13488,588,47.45
13488,588,47.45
13488,588,47.45
13488,588,47.45
13488,588,47.45
13488,588,47.45
13488,588,47.45
13507,288,91
13501,846,88.71
13494,760,
13495,173,66
13498,93,82.41
72,302,80.55
13500,845,
13502,1351,73.24
13502,18,73.24
13503,1351,100
16809,961,
13505,173,
13505,980,
13506,711,
13547,122,
72,302,80.55
72,305,80.55
13510,845,
13510,846,
13510,885,
13510,888,
13510,889,
13511,440,
72,305,80.55
13513,328,
13513,760,
13514,531,
13515,2,94.47
13515,1351,94.47
13517,1325,94.79
13518,1111,97
13518,1163,97
13518,1197,97
13518,1211,97
13518,1254,95
13518,1299,95
13518,1325,94
13519,288,
13519,464,
13519,468,
13519,469,
13520,638,
13521,492,
13522,1351,100
13523,935,92.35
13524,244,
13525,760,74
13526,2,
13526,112,
13526,173,
13526,216,
13526,244,
13526,287,
13526,328,
13526,385,
13526,440,
13526,492,
13526,531,
13526,588,
13526,638,
13526,673,
13526,709,
13526,728,
13526,760,
13526,845,
13526,878,
13526,903,
13526,935,
13526,980,
13526,1012,
13526,1054,
13526,1163,
13526,1197,
13526,1211,
13526,1325,
13526,1351,
13527,112,
13528,173,
72,305,80.55
72,305,80.55
72,305,80.55
13547,122,
72,305,80.55
13530,2,78.32
13530,11,78.32
13531,173,
13531,174,
13531,175,
13531,178,
13531,184,
13531,194,
13531,200,
13532,329,
13532,343,
13532,381,
13535,878,
13536,1154,95
211,287,77
13538,112,
13538,935,
13538,1012,
13539,112,93.24
13539,173,93.24
13539,217,93.24
13539,440,93.24
13539,980,93.24
13541,173,
13541,200,
13541,203,
13541,204,
13542,245,87.47
13543,9,
13544,2,92.47
13545,86,
13546,935,
13549,1054,
13548,2,
13547,112,
13547,112,
13547,112,
13547,112,
13547,112,
13547,115,
13547,115,
13547,115,
1891,271,91.71
1891,271,91.71
13547,115,
13547,115,
13547,116,
13547,116,
13547,116,
13547,116,
13547,116,
13547,120,
13547,120,
13547,120,
13547,122,
13547,122,
13547,122,
13547,129,
13547,129,
13547,129,
13547,129,
13547,129,
13547,130,
13547,130,
13547,130,
13547,130,
13547,130,
13547,131,
13547,131,
13547,131,
13547,131,
13547,131,
13550,17,47
13551,638,46.14
13552,83,50.47
13553,492,
13553,502,
13554,492,61.65
13554,709,61.65
13554,903,61.65
13554,12,38.65
13554,53,38.65
13554,63,38.65
13554,71,38.65
13555,1351,
13556,878,80
13556,903,80
13557,709,80.27
13558,287,73.25
13559,9,100
13561,385,83.65
13561,385,83.65
13561,385,83.65
13561,385,83.65
13562,2,
13562,112,
13562,531,
13562,638,
13562,1351,
13564,486,
13565,173,77.75
13567,2,
13567,15,
13568,1339,88.71
13569,1351,
13570,1351,
13571,1211,
13573,440,80.24
13573,464,87.24
13574,845,
13575,492,87
13576,86,56
13577,1012,37
13578,9,76
13579,2,
13580,2,
13582,9,
13582,11,
13582,13,
13582,15,
13582,17,
13582,173,
13583,935,89.1
13583,1012,89.1
13584,2,
13585,2,
13585,9,
13585,112,
13585,173,
13585,216,
13585,244,
13585,287,
13585,328,
13585,385,
13585,440,
13585,492,
13585,531,
13585,588,
13585,638,
13585,639,
13585,673,
13585,709,
13585,728,
13585,760,
13585,811,
13585,845,
13585,878,
13585,903,
13585,935,
13585,980,
13585,1012,
13586,173,56
13588,15,84
13589,2,
13589,112,
13589,173,
13589,244,
13589,287,
13589,385,
13589,531,
13589,638,
13589,673,
13589,935,
13589,980,
13589,1012,
13589,1083,
13589,1111,
13589,1163,
13589,1230,
13589,1254,
13589,1299,
13591,728,
13591,760,
13591,811,
13591,845,
13592,492,
13594,492,
13595,9,
13596,728,
13596,760,
13597,760,84.18
13598,440,
13599,2,
13600,216,74.09
13601,1351,100
13602,760,
13614,1012,
13728,1351,
13604,2,
13607,2,
13608,2,95.24
13609,845,
13609,846,
13609,847,
13609,854,
13609,869,
13609,872,
13610,728,
13612,2,74.47
13613,492,
13615,385,
13617,1012,81
13619,2,
13619,2,
13619,71,
13619,71,
13620,1285,92.47
13621,903,
13622,2,
211,287,77
13729,46,
1891,9,91.71
1891,9,91.71
1891,9,91.71
1891,11,91.71
1891,11,91.71
1891,11,91.71
1891,15,91.71
1891,15,91.71
1891,15,91.71
1891,21,91.71
1891,21,91.71
1891,21,91.71
1891,23,91.71
2459,166,68.43
21523,14,98.55
13624,385,
13626,760,
13626,760,
13626,760,
13626,760,
13626,760,
13626,760,
13626,760,
13626,760,
13627,244,
13628,71,
13629,287,
13629,385,
13629,492,
13630,1299,62.24
13631,1325,84.12
13632,1054,91.47
13633,728,
13634,248,78
13634,492,78
13635,492,36
13636,173,42
13638,1012,
13639,845,
13640,173,
13641,287,63.24
13642,328,
13644,1012,40
13645,2,
13646,638,90.31
13646,656,90.31
13646,657,90.31
13647,2,100
13648,2,43
13649,531,87.71
211,287,77
13651,811,90.24
13651,811,90.24
13653,638,
13654,728,95
13654,760,95
13655,287,85.82
13656,329,
13657,71,
13659,709,92.24
13661,1351,100
13662,440,61.56
13664,440,65.35
13665,287,
13666,2,
13667,2,
13668,845,
13668,878,
13668,903,
13669,2,84.57
13670,83,
13671,244,59.66
13671,244,59.66
13671,246,59.66
13671,246,59.66
13671,256,59.66
13671,256,59.66
13671,259,59.66
13671,259,59.66
13672,1351,69.24
13673,451,
13673,451,
13673,464,
13673,464,
13673,474,
13673,474,
13674,845,67
13675,83,
13676,440,64.39
13676,486,57.39
13676,487,57.39
13676,488,57.39
13680,1351,
13676,490,57.39
13676,491,57.39
13677,2,97.24
13677,9,97.24
13677,11,97.24
13677,15,97.24
13677,112,97.24
13677,132,97.24
13677,244,97.24
13677,246,97.24
13677,287,97.24
13677,288,97.24
13677,297,97.24
13677,440,97.24
13677,441,97.24
13677,451,97.24
13677,457,97.24
13677,464,97.24
13677,474,97.24
13677,482,97.24
13677,486,97.24
13677,492,97.24
13677,500,97.24
13677,515,97.24
13677,520,97.24
13677,588,97.24
13677,589,97.24
13677,590,97.24
13677,596,97.24
13677,603,97.24
13677,609,97.24
13677,616,97.24
13677,626,97.24
13677,635,97.24
13677,638,97.24
13677,639,97.24
13677,648,97.24
13677,656,97.24
13677,663,97.24
13677,669,97.24
13677,760,97.24
13677,845,97.24
13677,935,97.24
13677,980,97.24
13678,265,
13678,288,
13678,339,
13678,343,
13678,441,
13678,457,
13679,430,
13680,244,
13680,811,
13681,2,69.71
13681,112,69.71
13681,531,69.71
13681,728,69.71
13681,845,69.71
13682,244,
13683,173,76
13684,1012,73
13685,13,46
13754,638,
13686,13,68
13687,71,
13688,638,
13689,11,79
13691,1054,77.26
13692,1351,82.94
13693,1351,100
13694,492,
13694,638,
13695,51,
13696,760,53
13697,248,76
13698,845,
13698,1012,
13698,1325,
13700,1351,92.35
13701,1351,100
13702,385,
13703,1012,
13703,1325,
13704,21,88.71
13704,91,88.71
13704,510,88.71
13704,1012,88.71
13704,1325,88.71
13707,83,
13708,216,84.33
13709,112,
13709,638,
13710,980,
13711,71,
13712,287,
13713,638,87.18
13716,15,84
13717,845,92
13718,588,52
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13719,244,
13720,11,97
13722,216,
13723,244,73.94
13724,660,
13725,2,
13725,112,
13725,173,
13725,216,
13721,512,85.12
13725,244,
13725,287,
13725,328,
13725,385,
13725,440,
13725,492,
13725,531,
13725,588,
13725,638,
13725,673,
13725,709,
13725,728,
13725,760,
13725,811,
13725,845,
13725,878,
13725,903,
13725,935,
13725,980,
13725,1012,
13725,1054,
13725,1083,
13725,1111,
13725,1163,
13725,1197,
13725,1211,
13725,1230,
13725,1254,
13725,1299,
13725,1325,
13726,440,
13727,63,88.94
13727,63,88.94
13728,729,
13754,673,
13733,51,
13737,100,65.94
13738,561,
13738,580,
13738,1351,
13740,500,54.55
13741,2,
13744,935,85.94
13745,83,
13748,18,
13748,20,
13748,22,
13748,26,
13748,30,
13748,38,
13748,47,
13748,51,
13749,440,
13750,440,67
13751,297,68
13752,492,43
13753,2,
13754,2,
13754,2,
13754,112,
13754,112,
13754,173,
13754,173,
13754,216,
13754,216,
13754,244,
13754,244,
13754,287,
13754,287,
13754,328,
13754,328,
13754,385,
13754,385,
13754,440,
13754,440,
13754,492,
13754,492,
13754,531,
13754,531,
13754,588,
13754,588,
13754,638,
13754,673,
13754,709,
13754,709,
13754,728,
13754,728,
13754,760,
13754,760,
13754,811,
13754,811,
13754,845,
13754,845,
13754,878,
13754,878,
13754,903,
13754,903,
13754,935,
13754,935,
13754,980,
13754,980,
13754,1012,
13754,1012,
13755,656,
13756,173,89.95
13756,173,89.95
13756,173,89.95
13756,216,85.95
13756,216,85.95
13756,216,85.95
13756,935,85.95
13756,935,85.95
13756,935,85.95
13756,980,85.95
13756,980,85.95
13756,980,85.95
13756,1012,83.95
13756,1012,83.95
13756,1012,83.95
13756,1054,83.95
13756,1054,83.95
13756,1054,83.95
13757,328,90.47
13757,728,90.47
13757,760,90.47
13758,845,
13759,1072,86
13830,1043,
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,1351,66.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,83,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,92,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13830,1044,
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,100,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13760,106,51.55
13761,1351,82
13762,709,62.11
13762,709,62.11
13762,709,62.11
13762,709,62.11
13762,709,62.11
13762,709,62.11
13762,709,62.11
13762,709,62.11
13762,709,62.11
13762,709,62.11
13763,385,
13765,328,96.24
13766,638,93.88
13766,1351,93.88
13767,337,74.71
13767,337,74.71
13767,337,74.71
13767,337,74.71
13767,337,74.71
13767,337,74.71
13767,337,74.71
13767,337,74.71
13767,337,74.71
13767,337,74.71
13767,466,85.71
13767,466,85.71
13767,466,85.71
13767,466,85.71
13767,466,85.71
13767,466,85.71
13767,466,85.71
13767,466,85.71
13767,466,85.71
13767,466,85.71
13767,471,85.71
13767,471,85.71
13767,471,85.71
13767,471,85.71
13767,471,85.71
13767,471,85.71
13767,471,85.71
13767,471,85.71
13767,471,85.71
13767,471,85.71
13767,490,68.71
13767,490,68.71
13767,490,68.71
13767,490,68.71
13767,490,68.71
13767,490,68.71
13767,490,68.71
13767,490,68.71
13767,490,68.71
13767,490,68.71
13767,491,68.71
13767,491,68.71
13767,491,68.71
13767,491,68.71
13767,491,68.71
13767,491,68.71
13767,491,68.71
13767,491,68.71
13767,491,68.71
13767,491,68.71
13768,644,84.34
13768,1351,84.34
13769,1254,78
13770,845,
13771,15,62.24
13771,173,62.24
13771,174,62.24
13771,175,62.24
13771,178,62.24
13771,184,62.24
13771,194,62.24
13771,200,62.24
13771,205,62.24
13771,210,62.24
13771,213,62.24
13771,244,62.24
13771,245,62.24
13771,265,62.24
13771,270,62.24
13771,271,62.24
13771,278,62.24
13771,531,62.24
13771,981,62.24
13771,996,62.24
13771,1255,62.24
13771,1256,62.24
13771,1257,62.24
13771,1258,62.24
13771,1287,62.24
13771,1288,62.24
13771,43,38.24
13771,53,38.24
13771,57,38.24
211,287,77
13773,11,40
13774,287,67.65
13774,287,67.65
13774,328,61.65
13774,328,61.65
13774,638,64.65
13774,638,64.65
13775,244,
13776,1351,100
13777,1351,100
13778,492,
13779,2,
13780,2,
13781,440,
13783,531,
13783,538,
17578,1331,98
13785,980,
13786,18,28.76
13787,173,78
13788,11,76
13790,248,
13791,2,
13792,2,
13794,845,
13794,1012,
13796,15,
13797,49,
13799,1054,
13799,1351,
13800,638,
13801,2,
13804,1351,100
13805,492,
13806,11,12
13806,173,12
13806,49,3
13807,1351,100
7583,845,90.71
13793,492,95.47
13808,2,52.65
7583,760,90.71
7583,760,90.71
7583,760,90.71
7583,845,90.71
7583,845,90.71
1891,734,91.71
1891,736,91.71
1891,736,91.71
1891,736,91.71
1891,1255,91.71
1891,1255,91.71
1891,1255,91.71
